year,month,longitude,latitude,ingenio,hacienda,area,variedad,edad,corte,lote_comercial,lote_semillero,RSD,LSD,incidencia_RSD,incidencia_LSD,prevalencia_RSD,prevalencia_LSD,NDVI,RH2M,PRECTOTCORR,WS2M,PAR,T2M,T2M_MAX,T2M_MIN,densidad_aparente_0-30cm_mean,intercambio_catiónico_0-30cm_mean,fraccion_gruesa_0-30cm_mean,arcillas_0-30cm_mean,nitrogeno_0-30cm_mean,ph_0-30cm_mean,arena_0-30cm_mean,limo_0-30cm_mean,carbono_organico_0-30cm_mean,cluster
2020,2,-76.08,4.43,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.27,20.3,4.6,36.53,26.01,5.5,27.03,36.43,37.33,0
2020,2,-76.08,4.43,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.27,20.3,4.6,36.53,26.01,5.5,27.03,36.43,37.33,0
2020,2,-76.23,3.27,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.67,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.23,22.93,5.1,36.6,25.26,5.7,29.23,34.2,33.83,0
2020,2,-76.3,3.61,10,MARSELLA,4.04,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.33,21.77,6.4,39.67,21.23,5.8,21.73,38.6,34.0,0
2020,2,-76.33,3.67,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.38,21.83,7.33,39.43,24.41,5.73,25.97,34.63,29.67,0
2020,2,-76.33,3.67,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.83,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.38,21.83,7.33,39.43,24.41,5.73,25.97,34.63,29.67,0
2020,2,-76.3,3.61,10,MARSELLA,4.05,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.33,21.77,6.4,39.67,21.23,5.8,21.73,38.6,34.0,0
2020,2,-76.41,3.68,10,MARSELLA,4.04,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.45,23.5,5.33,32.67,23.92,5.9,21.87,45.43,27.83,0
2020,2,-76.39,3.48,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.42,21.73,4.03,38.17,19.73,5.83,25.27,36.53,27.27,0
2020,2,-76.41,3.68,10,MARSELLA,4.05,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.45,23.5,5.33,32.67,23.92,5.9,21.87,45.43,27.83,0
2020,2,-76.41,3.68,10,MARSELLA,4.34,CC 05-430,7.4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.45,23.5,5.33,32.67,23.92,5.9,21.87,45.43,27.83,0
2020,2,-76.3,3.61,10,MARSELLA,4.34,CC 05-430,7.4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.33,21.77,6.4,39.67,21.23,5.8,21.73,38.6,34.0,0
2020,2,-76.35,3.55,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.43,22.5,6.37,40.87,19.8,6.0,20.37,38.8,30.63,0
2020,2,-76.35,3.55,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.43,22.5,6.37,40.87,19.8,6.0,20.37,38.8,30.63,0
2020,2,-76.18,4.21,10,SANTALUCIA,2.22,CC 05-430,8.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.59,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.38,21.5,6.37,34.07,22.38,6.0,25.37,40.53,43.87,0
2020,2,-76.41,3.68,10,MARSELLA,4.05,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.45,23.5,5.33,32.67,23.92,5.9,21.87,45.43,27.83,0
2020,2,-76.37,3.86,10,PROVIDENCIA,4.87,CC 05-430,7.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.38,22.27,5.87,35.07,21.06,5.77,23.3,41.6,34.17,0
2020,2,-76.27,3.63,10,PROVIDENCIA,4.87,CC 05-430,7.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.36,22.7,5.7,35.97,20.56,5.83,30.73,33.3,31.83,0
2020,2,-76.23,3.27,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.23,22.93,5.1,36.6,25.26,5.7,29.23,34.2,33.83,0
2020,2,-76.36,3.38,10,LAPAZ,4.64,CC 05-430,7.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.41,23.03,5.1,36.3,20.35,5.87,22.7,41.0,30.1,0
2020,2,-76.32,3.76,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.36,22.37,3.1,31.77,19.13,5.93,29.67,38.57,31.17,0
2020,2,-76.32,3.76,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.36,22.37,3.1,31.77,19.13,5.93,29.67,38.57,31.17,0
2020,2,-76.1,4.47,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.29,20.4,4.63,37.0,28.55,5.63,27.23,35.73,34.23,0
2020,2,-76.1,4.47,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.27,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.29,20.4,4.63,37.0,28.55,5.63,27.23,35.73,34.23,0
2020,2,-76.07,4.5,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.31,21.57,5.27,40.6,23.66,5.67,24.7,34.7,41.1,0
2020,2,-76.07,4.5,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.74,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.31,21.57,5.27,40.6,23.66,5.67,24.7,34.7,41.1,0
2020,2,-76.1,4.47,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.29,20.87,5.83,36.57,26.56,5.57,27.77,35.67,32.7,0
2020,2,-76.1,4.47,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.35,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.29,20.87,5.83,36.57,26.56,5.57,27.77,35.67,32.7,0
2020,2,-76.27,3.33,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.35,21.27,5.5,34.87,20.83,6.03,27.57,37.53,27.93,0
2020,2,-76.27,3.33,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.35,21.27,5.5,34.87,20.83,6.03,27.57,37.53,27.93,0
2020,2,-76.32,3.94,10,SANTALUCIA,2.22,CC 05-430,8.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.41,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.35,21.43,4.0,38.3,19.07,5.8,24.73,36.97,35.13,0
2020,2,-76.34,3.92,10,MARSELLA,4.04,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.25,19.73,7.17,37.23,20.44,5.63,26.47,36.27,30.23,0
2020,2,-76.25,3.6,10,LAINMACULADA,4.7,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.28,23.03,6.37,31.97,23.78,6.4,31.33,36.63,31.83,0
2020,2,-76.36,3.89,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.31,22.5,6.07,36.37,21.07,5.83,27.57,36.1,31.1,0
2020,2,-76.26,3.63,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.33,23.17,7.37,32.4,20.87,6.1,31.87,35.7,34.5,0
2020,2,-75.98,4.69,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.32,18.7,5.83,34.2,21.49,5.5,30.47,35.37,41.23,0
2020,2,-75.98,4.69,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.32,18.7,5.83,34.2,21.49,5.5,30.47,35.37,41.23,0
2020,2,-76.5,3.22,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.68,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.36,16.83,2.93,37.37,21.36,5.53,26.8,35.83,38.73,0
2020,2,-76.5,3.22,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.36,16.83,2.93,37.37,21.36,5.53,26.8,35.83,38.73,0
2020,2,-76.28,3.23,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.74,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.28,20.37,7.0,45.1,22.39,5.9,18.9,36.0,28.57,0
2020,2,-76.28,3.23,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.28,20.37,7.0,45.1,22.39,5.9,18.9,36.0,28.57,0
2020,2,-75.86,4.89,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.16,16.47,6.27,35.23,23.7,5.3,31.0,33.77,42.4,0
2020,2,-75.86,4.89,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.16,16.47,6.27,35.23,23.7,5.3,31.0,33.77,42.4,0
2020,2,-76.25,3.63,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.29,20.67,5.73,33.83,23.27,5.8,32.33,33.83,29.27,0
2020,2,-76.29,3.61,10,LAINMACULADA,4.7,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.34,21.37,5.2,37.77,21.91,5.83,28.5,33.73,36.47,0
2020,2,-76.29,3.62,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.34,22.57,5.27,37.4,22.87,5.7,25.5,37.07,31.97,0
2020,2,-76.15,4.26,10,PROVIDENCIA,4.87,CC 05-430,7.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.3,19.87,7.1,38.13,22.02,5.43,23.47,38.37,34.47,0
2020,2,-76.39,3.33,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.39,18.7,4.0,39.4,20.83,5.63,19.8,40.77,27.87,0
2020,2,-76.23,3.4,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.26,15.1,5.0,34.3,22.93,5.43,33.4,32.27,32.57,0
2020,2,-76.25,3.63,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.29,20.67,5.73,33.83,23.27,5.8,32.33,33.83,29.27,0
2020,2,-76.4,3.67,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.4,23.4,5.23,35.8,20.06,5.7,23.33,40.9,34.57,0
2020,2,-76.25,3.6,10,LAINMACULADA,4.7,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.28,23.03,6.37,31.97,23.78,6.4,31.33,36.63,31.83,0
2020,2,-76.26,3.63,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.33,23.17,7.37,32.4,20.87,6.1,31.87,35.7,34.5,0
2020,2,-76.02,4.67,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.27,19.53,6.3,34.37,24.3,5.6,29.57,36.07,39.13,0
2020,2,-76.02,4.67,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.27,19.53,6.3,34.37,24.3,5.6,29.57,36.07,39.13,0
2020,2,-75.93,4.64,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.19,20.5,5.37,38.5,26.4,5.5,29.27,32.2,41.77,0
2020,2,-75.9,4.91,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.25,19.37,11.5,38.23,26.59,5.4,30.0,31.77,38.07,0
2020,2,-75.9,4.91,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.25,19.37,11.5,38.23,26.59,5.4,30.0,31.77,38.07,0
2020,2,-76.39,3.33,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.39,18.7,4.0,39.4,20.83,5.63,19.8,40.77,27.87,0
2020,2,-76.39,3.33,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.39,18.7,4.0,39.4,20.83,5.63,19.8,40.77,27.87,0
2020,2,-76.39,3.33,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.39,18.7,4.0,39.4,20.83,5.63,19.8,40.77,27.87,0
2020,2,-75.93,4.64,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.19,20.5,5.37,38.5,26.4,5.5,29.27,32.2,41.77,0
2020,2,-76.23,3.4,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,19.67,16.92,1.09,141.27,19.43,21.94,17.61,1.26,15.1,5.0,34.3,22.93,5.43,33.4,32.27,32.57,0
2020,2,-76.29,3.61,10,LAINMACULADA,4.7,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.34,21.37,5.2,37.77,21.91,5.83,28.5,33.73,36.47,0
2020,2,-76.41,3.7,10,LAINMACULADA,4.7,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.38,22.43,5.53,29.1,19.64,5.83,28.13,42.8,33.93,0
2020,2,-76.29,3.69,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.38,24.1,6.57,36.6,22.18,5.8,26.37,37.07,34.7,0
2020,2,-76.22,4.11,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.4,23.23,3.73,41.7,21.7,5.77,23.03,35.27,31.2,0
2020,2,-76.22,4.11,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.4,23.23,3.73,41.7,21.7,5.77,23.03,35.27,31.2,0
2020,2,-76.22,4.11,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.4,23.23,3.73,41.7,21.7,5.77,23.03,35.27,31.2,0
2020,2,-76.18,4.21,10,SANTALUCIA,2.22,CC 05-430,8.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.44,17.38,14.1,1.7,138.55,16.81,19.79,14.63,1.38,21.27,7.0,34.83,21.67,5.97,25.4,39.77,42.43,0
2020,2,-76.46,3.27,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.36,19.43,2.93,40.9,22.02,5.43,21.33,37.77,39.73,0
2020,2,-76.46,3.27,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,19.67,16.92,1.09,133.76,19.43,21.94,17.61,1.36,19.43,2.93,40.9,22.02,5.43,21.33,37.77,39.73,0
2020,2,-76.35,3.46,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.62,19.67,16.92,1.09,133.76,19.43,21.94,17.61,1.48,23.37,4.03,37.07,21.61,6.07,21.53,41.43,30.8,0
2020,2,-76.35,3.46,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,19.67,16.92,1.09,133.76,19.43,21.94,17.61,1.48,23.37,4.03,37.07,21.61,6.07,21.53,41.43,30.8,0
2020,2,-76.31,3.76,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.36,23.77,4.47,35.5,19.51,6.0,30.93,33.57,31.33,0
2020,2,-76.31,3.76,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.36,23.77,4.47,35.5,19.51,6.0,30.93,33.57,31.33,0
2020,2,-76.33,3.67,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.84,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.37,21.6,8.07,37.83,25.86,5.7,25.47,36.67,34.63,0
2020,2,-76.33,3.67,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.37,21.6,8.07,37.83,25.86,5.7,25.47,36.67,34.63,0
2020,2,-76.43,3.18,10,PROVIDENCIA,4.87,CC 05-430,7.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.35,22.4,4.03,42.23,21.56,5.77,20.2,37.57,36.03,0
2020,2,-76.43,3.18,10,PROVIDENCIA,4.87,CC 05-430,7.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.35,22.4,4.03,42.23,21.56,5.77,20.2,37.57,36.03,0
2020,2,-76.25,3.63,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.29,20.67,5.73,33.83,23.27,5.8,32.33,33.83,29.27,0
2020,2,-76.29,3.62,10,SAMARIA,4.48,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,17.38,14.1,1.7,133.76,16.81,19.79,14.63,1.34,22.57,5.27,37.4,22.87,5.7,25.5,37.07,31.97,0
2020,2,-76.18,4.07,10,SANTALUCIA,2.22,CC 05-430,8.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.52,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.23,22.17,5.43,38.8,21.75,5.7,26.87,34.3,33.9,0
2020,2,-76.36,3.38,10,LAPAZ,4.64,CC 05-430,7.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,14.65,19.19,0.45,140.53,14.66,17.87,12.22,1.34,23.4,5.2,37.0,20.19,5.8,21.1,41.93,28.63,0
2020,2,-76.22,3.59,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,15.57,14.58,1.99,138.55,14.85,18.57,12.49,1.28,27.2,8.03,35.1,23.89,6.6,27.33,37.57,40.43,0
2020,2,-76.41,3.7,10,LAINMACULADA,4.7,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,14.5,14.6,1.98,138.55,13.83,18.16,11.04,1.38,22.43,5.53,29.1,19.64,5.83,28.13,42.8,33.93,0
2020,2,-76.22,3.59,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,21.01,8.4,1.08,136.24,20.76,25.35,18.03,1.28,27.2,8.03,35.1,23.89,6.6,27.33,37.57,40.43,0
2020,2,-76.39,3.47,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,16.55,5.82,0.6,134.91,15.98,20.17,13.08,1.4,21.4,4.67,40.27,21.25,5.73,25.17,34.57,30.57,0
2020,2,-76.39,3.47,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,15.2,4.96,0.55,134.91,14.77,18.9,12.04,1.4,21.4,4.67,40.27,21.25,5.73,25.17,34.57,30.57,0
2020,2,-76.39,3.47,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,21.01,8.4,1.08,138.78,20.76,25.35,18.03,1.4,21.4,4.67,40.27,21.25,5.73,25.17,34.57,30.57,0
2020,2,-76.32,3.67,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.01,8.4,1.08,138.78,20.76,25.35,18.03,1.34,22.13,8.4,35.57,25.94,5.63,27.33,37.13,32.47,0
2020,2,-76.32,3.67,10,LAESMERALDA,1.55,CC 11-595,7.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.01,8.4,1.08,138.78,20.76,25.35,18.03,1.34,22.13,8.4,35.57,25.94,5.63,27.33,37.13,32.47,0
2020,2,-76.22,3.59,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,21.01,8.4,1.08,138.78,20.76,25.35,18.03,1.28,27.2,8.03,35.1,23.89,6.6,27.33,37.57,40.43,0
2020,2,-76.23,3.4,10,LAARGELIA,4.87,CC 05-430,7.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,21.01,8.4,1.08,138.78,20.76,25.35,18.03,1.26,15.1,5.0,34.3,22.93,5.43,33.4,32.27,32.57,0
2020,2,-76.34,3.92,10,MARSELLA,4.05,CC 04-195,8.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,15.2,4.96,0.55,134.91,14.77,18.9,12.04,1.25,19.73,7.17,37.23,20.44,5.63,26.47,36.27,30.23,0
2020,2,-76.24,3.48,10,SAMARIA,4.47,CC 04-195,7.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.2,4.96,0.55,134.91,14.77,18.9,12.04,1.31,20.4,7.4,37.13,20.8,5.87,31.5,31.33,29.33,0
2020,2,-76.31,3.62,10,LAESMERALDA,4.87,CC 05-430,8.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,15.2,4.96,0.55,134.91,14.77,18.9,12.04,1.38,22.87,6.37,39.27,21.76,5.7,25.2,35.53,30.0,0
2020,2,-76.38,3.8,10,LAPAZ,4.64,CC 05-430,7.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,15.2,4.96,0.55,134.91,14.77,18.9,12.04,1.33,22.57,8.97,38.17,22.56,5.8,25.27,36.6,37.07,0
